MT263143.1,cds-YP_009724389.1;,34.146,41,20,2,3379,3501,2072,2105,8.8,20.4
MT263144.1,cds-YP_009724390.1;,99.921,1262,1,0,34,3819,12,1273,0.0,2550
MT263144.1,cds-YP_009724390.1;,44.000,25,14,0,2511,2437,805,829,3.4,21.9
MT263144.1,cds-YP_009724390.1;,57.143,14,6,0,1523,1482,495,508,3.5,21.9
MT263144.1,cds-YP_009725295.1;,34.783,46,29,1,254,120,98,143,0.20,25.8
MT263144.1,cds-YP_009725295.1;,28.889,45,23,2,1833,1714,1981,2021,1.3,23.1
MT263144.1,cds-YP_009725295.1;,39.130,23,12,1,2376,2308,3783,3803,2.0,22.7
MT263144.1,cds-YP_009725295.1;,28.571,35,25,0,1099,1203,3165,3199,3.0,20.0
MT263144.1,cds-YP_009725295.1;,44.444,18,9,1,993,1046,3132,3148,3.0,18.1
MT263144.1,cds-YP_009725295.1;,42.105,19,11,0,3406,3462,619,637,4.0,21.6
MT263144.1,cds-YP_009725295.1;,53.846,13,6,0,2429,2391,4200,4212,6.9,20.8
MT263144.1,cds-YP_009725295.1;,27.907,43,31,0,508,636,1537,1579,9.5,20.4
MT263144.1,cds-YP_009724389.1;,36.842,19,12,0,2686,2742,329,347,2.3,22.3
MT263144.1,cds-YP_009724389.1;,39.130,23,12,1,502,564,1757,1779,2.6,22.3
MT263144.1,cds-YP_009724389.1;,34.146,41,20,2,3379,3501,2072,2105,8.8,20.4
MT263148.1,cds-YP_009724390.1;,99.842,1262,2,0,34,3819,12,1273,0.0,2549
MT263148.1,cds-YP_009724390.1;,44.000,25,14,0,2511,2437,805,829,3.4,21.9
MT263148.1,cds-YP_009724390.1;,57.143,14,6,0,1523,1482,495,508,3.5,21.9
MT263148.1,cds-YP_009725295.1;,28.889,45,23,2,1833,1714,1981,2021,1.3,23.1
MT263148.1,cds-YP_009725295.1;,39.130,23,12,1,2376,2308,3783,3803,2.0,22.7
MT263148.1,cds-YP_009725295.1;,31.250,32,22,0,1099,1194,3165,3196,3.0,20.0
MT263148.1,cds-YP_009725295.1;,44.444,18,9,1,993,1046,3132,3148,3.0,18.1
MT263148.1,cds-YP_009725295.1;,42.105,19,11,0,3406,3462,619,637,4.0,21.6
MT263148.1,cds-YP_009725295.1;,53.846,13,6,0,2429,2391,4200,4212,6.9,20.8
MT263148.1,cds-YP_009725295.1;,27.907,43,31,0,508,636,1537,1579,9.1,20.4
MT263148.1,cds-YP_009724389.1;,36.842,19,12,0,2686,2742,329,347,2.3,22.3
MT263148.1,cds-YP_009724389.1;,39.130,23,12,1,502,564,1757,1779,2.6,22.3
MT263148.1,cds-YP_009724389.1;,34.146,41,20,2,3379,3501,2072,2105,8.8,20.4
MT502913.1,cds-YP_009725295.1;,100.000,115,0,0,2,346,2778,2892,1.64e-80,247
MT502913.1,cds-YP_009725295.1;,27.273,77,28,4,288,112,2865,2931,0.97,19.6
MT502913.1,cds-YP_009724390.1;,60.000,10,4,0,140,169,389,398,2.0,18.5
MT502913.1,cds-YP_009724395.1;,39.130,23,13,1,5,73,100,121,5.9,16.9
MT502913.1,cds-YP_009724389.1;,24.490,49,35,1,313,167,1492,1538,6.0,16.9
MT502913.1,cds-YP_009724389.1;,75.000,8,2,0,220,243,1248,1255,7.2,16.9
MT502913.1,cds-YP_009724389.1;,40.000,15,9,0,86,42,872,886,7.5,16.9
MT502925.1,cds-YP_009725295.1;,100.000,117,0,0,2,352,2778,2894,3.99e-82,252
MT502925.1,cds-YP_009725295.1;,42.105,19,11,0,187,131,3849,3867,0.098,22.7
MT502925.1,cds-YP_009725295.1;,25.373,67,42,3,288,112,2865,2931,0.43,20.8
MT502925.1,cds-YP_009725295.1;,66.667,9,3,0,168,194,2122,2130,5.1,17.3
MT502925.1,cds-YP_009725295.1;,83.333,6,1,0,288,305,2560,2565,8.3,16.5
MT502925.1,cds-YP_009724390.1;,60.000,10,4,0,140,169,389,398,3.1,18.1
MT502925.1,cds-YP_009724395.1;,39.130,23,13,1,5,73,100,121,5.6,16.9
MT502925.1,cds-YP_009724389.1;,24.490,49,35,1,313,167,1492,1538,5.6,17.3
MT502925.1,cds-YP_009724389.1;,75.000,8,2,0,220,243,1248,1255,7.3,16.9
MT502925.1,cds-YP_009724389.1;,40.000,15,9,0,86,42,872,886,7.7,16.9
MT502931.1,cds-YP_009725295.1;,100.000,118,0,0,2,355,2778,2895,9.83e-83,254
MT502931.1,cds-YP_009725295.1;,27.273,77,28,4,288,112,2865,2931,0.95,19.6
MT502931.1,cds-YP_009725295.1;,36.364,22,9,1,252,317,3003,3019,8.8,16.5
MT502931.1,cds-YP_009724390.1;,60.000,10,4,0,140,169,389,398,3.1,18.1
MT502931.1,cds-YP_009724395.1;,39.130,23,13,1,5,73,100,121,5.9,16.9
MT502931.1,cds-YP_009724389.1;,24.490,49,35,1,313,167,1492,1538,6.3,16.9
MT502931.1,cds-YP_009724389.1;,75.000,8,2,0,220,243,1248,1255,7.5,16.9
MT502931.1,cds-YP_009724389.1;,40.000,15,9,0,86,42,872,886,7.8,16.9
MT502932.1,cds-YP_009725295.1;,100.000,118,0,0,2,355,2778,2895,9.83e-83,254
MT502932.1,cds-YP_009725295.1;,27.273,77,28,4,288,112,2865,2931,0.92,19.6
MT502932.1,cds-YP_009725295.1;,36.364,22,9,1,252,317,3003,3019,8.9,16.5
MT502932.1,cds-YP_009724390.1;,60.000,10,4,0,140,169,389,398,3.1,18.1
MT502932.1,cds-YP_009724395.1;,39.130,23,13,1,5,73,100,121,5.9,16.9
MT502932.1,cds-YP_009724389.1;,24.490,49,35,1,313,167,1492,1538,6.3,16.9
MT502932.1,cds-YP_009724389.1;,75.000,8,2,0,220,243,1248,1255,7.4,16.9
MT502932.1,cds-YP_009724389.1;,40.000,15,9,0,86,42,872,886,7.8,16.9
MT502935.1,cds-YP_009725295.1;,100.000,117,0,0,2,352,2778,2894,3.99e-82,252
MT502935.1,cds-YP_009725295.1;,42.105,19,11,0,187,131,3849,3867,0.098,22.7
MT502935.1,cds-YP_009725295.1;,25.373,67,42,3,288,112,2865,2931,0.44,20.8
MT502935.1,cds-YP_009725295.1;,66.667,9,3,0,168,194,2122,2130,5.2,17.3
MT502935.1,cds-YP_009725295.1;,83.333,6,1,0,288,305,2560,2565,8.4,16.5
MT502935.1,cds-YP_009724390.1;,60.000,10,4,0,140,169,389,398,3.1,18.1
MT502935.1,cds-YP_009724395.1;,39.130,23,13,1,5,73,100,121,5.6,16.9
MT502935.1,cds-YP_009724389.1;,24.490,49,35,1,313,167,1492,1538,5.6,17.3
MT502935.1,cds-YP_009724389.1;,75.000,8,2,0,220,243,1248,1255,7.4,16.9
MT502935.1,cds-YP_009724389.1;,40.000,15,9,0,86,42,872,886,7.8,16.9
MT502943.1,cds-YP_009724389.1;,100.000,934,0,0,213,3014,1,934,0.0,1960
MT502943.1,cds-YP_009724389.1;,37.778,45,24,2,2667,2795,1247,1289,1.3,22.7
MT502943.1,cds-YP_009724389.1;,60.000,15,6,0,1347,1391,1733,1747,2.0,22.3
MT502943.1,cds-YP_009725295.1;,100.000,75,0,0,1,225,4331,4405,3.17e-45,168
MT502943.1,cds-YP_009725295.1;,29.508,61,24,2,894,1070,2560,2603,1.6,22.7
MT502943.1,cds-YP_009725295.1;,25.581,43,32,0,2583,2711,331,373,1.9,22.3
MT502943.1,cds-YP_009725295.1;,30.000,50,29,1,195,344,2409,2452,2.3,21.9
MT502943.1,cds-YP_009725295.1;,23.404,47,34,1,822,956,3001,3047,5.8,20.8
MT502943.1,cds-YP_009725295.1;,37.500,24,14,1,1960,1892,4061,4084,7.6,20.4
MT502943.1,cds-YP_009725295.1;,27.273,77,46,3,1396,1196,4126,4202,7.8,20.4
MT502943.1,cds-YP_009724390.1;,31.884,69,43,3,1120,926,782,850,0.49,24.3
MT502943.1,cds-YP_009724390.1;,36.842,19,12,0,1197,1253,896,914,1.8,22.3
MT502943.1,cds-YP_009724397.2;,35.714,28,12,2,2604,2675,277,302,5.0,20.8
MT502944.1,cds-YP_009724389.1;,100.000,934,0,0,210,3011,1,934,0.0,1960
MT502944.1,cds-YP_009724389.1;,37.778,45,24,2,2664,2792,1247,1289,1.3,22.7
MT502944.1,cds-YP_009724389.1;,60.000,15,6,0,1344,1388,1733,1747,2.0,22.3
MT502944.1,cds-YP_009725295.1;,100.000,74,0,0,1,222,4332,4405,2.09e-44,166
MT502944.1,cds-YP_009725295.1;,29.508,61,24,2,891,1067,2560,2603,1.6,22.7
MT502944.1,cds-YP_009725295.1;,25.581,43,32,0,2580,2708,331,373,1.9,22.3
MT502944.1,cds-YP_009725295.1;,30.000,50,29,1,192,341,2409,2452,2.3,21.9
MT502944.1,cds-YP_009725295.1;,23.404,47,34,1,819,953,3001,3047,5.8,20.8
MT502944.1,cds-YP_009725295.1;,37.500,24,14,1,1957,1889,4061,4084,7.5,20.4
MT502944.1,cds-YP_009725295.1;,27.273,77,46,3,1393,1193,4126,4202,7.8,20.4
MT502944.1,cds-YP_009725295.1;,27.160,81,42,3,216,452,3019,3084,9.2,18.9
MT502944.1,cds-YP_009725295.1;,35.294,17,11,0,505,555,3112,3128,9.2,16.5
MT502944.1,cds-YP_009724390.1;,31.884,69,43,3,1117,923,782,850,0.49,24.3
MT502944.1,cds-YP_009724390.1;,36.842,19,12,0,1194,1250,896,914,1.8,22.3
MT502944.1,cds-YP_009724397.2;,35.714,28,12,2,2601,2672,277,302,5.0,20.8
MT502945.1,cds-YP_009724389.1;,100.000,937,0,0,210,3020,1,937,0.0,1966
MT502945.1,cds-YP_009724389.1;,37.778,45,24,2,2664,2792,1247,1289,1.3,22.7
MT502945.1,cds-YP_009724389.1;,60.000,15,6,0,1344,1388,1733,1747,2.0,22.3
MT502945.1,cds-YP_009725295.1;,100.000,74,0,0,1,222,4332,4405,2.11e-44,166
MT502945.1,cds-YP_009725295.1;,29.508,61,24,2,891,1067,2560,2603,1.6,22.7
MT502945.1,cds-YP_009725295.1;,25.581,43,32,0,2580,2708,331,373,1.9,22.3
MT502945.1,cds-YP_009725295.1;,30.000,50,29,1,192,341,2409,2452,2.3,21.9
MT502945.1,cds-YP_009725295.1;,23.404,47,34,1,819,953,3001,3047,5.9,20.8
MT502945.1,cds-YP_009725295.1;,37.500,24,14,1,1957,1889,4061,4084,7.6,20.4
MT502945.1,cds-YP_009725295.1;,27.273,77,46,3,1393,1193,4126,4202,7.8,20.4
MT502945.1,cds-YP_009725295.1;,27.160,81,42,3,216,452,3019,3084,9.0,18.9
MT502945.1,cds-YP_009725295.1;,35.294,17,11,0,505,555,3112,3128,9.0,16.5
MT502945.1,cds-YP_009724390.1;,31.884,69,43,3,1117,923,782,850,0.49,24.3
MT502945.1,cds-YP_009724390.1;,36.842,19,12,0,1194,1250,896,914,1.8,22.3
MT502945.1,cds-YP_009724397.2;,35.714,28,12,2,2601,2672,277,302,4.9,20.8
MT502946.1,cds-YP_009724389.1;,100.000,934,0,0,226,3027,1,934,0.0,1960
MT502946.1,cds-YP_009724389.1;,37.778,45,24,2,2680,2808,1247,1289,1.3,22.7
MT502946.1,cds-YP_009724389.1;,60.000,15,6,0,1360,1404,1733,1747,2.0,22.3
MT502946.1,cds-YP_009725295.1;,98.734,79,1,0,2,238,4327,4405,2.23e-49,182
MT502946.1,cds-YP_009725295.1;,29.508,61,24,2,907,1083,2560,2603,1.6,22.7
MT502946.1,cds-YP_009725295.1;,25.581,43,32,0,2596,2724,331,373,1.9,22.3
MT502946.1,cds-YP_009725295.1;,30.000,50,29,1,208,357,2409,2452,2.3,21.9
MT502946.1,cds-YP_009725295.1;,23.404,47,34,1,835,969,3001,3047,5.8,20.8
MT502946.1,cds-YP_009725295.1;,37.500,24,14,1,1973,1905,4061,4084,7.6,20.4
MT502946.1,cds-YP_009725295.1;,27.273,77,46,3,1409,1209,4126,4202,7.8,20.4
MT502946.1,cds-YP_009724390.1;,31.884,69,43,3,1133,939,782,850,0.49,24.3
MT502946.1,cds-YP_009724390.1;,36.842,19,12,0,1210,1266,896,914,1.8,22.3
MT502946.1,cds-YP_009724397.2;,35.714,28,12,2,2617,2688,277,302,5.0,20.8
MT502947.1,cds-YP_009724389.1;,100.000,934,0,0,192,2993,1,934,0.0,1960
MT502947.1,cds-YP_009724389.1;,37.778,45,24,2,2646,2774,1247,1289,1.3,22.7
MT502947.1,cds-YP_009724389.1;,60.000,15,6,0,1326,1370,1733,1747,1.9,22.3
MT502947.1,cds-YP_009725295.1;,100.000,68,0,0,1,204,4338,4405,1.28e-39,150
MT502947.1,cds-YP_009725295.1;,29.508,61,24,2,873,1049,2560,2603,1.6,22.7
MT502947.1,cds-YP_009725295.1;,25.581,43,32,0,2562,2690,331,373,1.9,22.3
MT502947.1,cds-YP_009725295.1;,30.000,50,29,1,174,323,2409,2452,2.3,21.9
MT502947.1,cds-YP_009725295.1;,23.404,47,34,1,801,935,3001,3047,5.8,20.8
MT502947.1,cds-YP_009725295.1;,37.500,24,14,1,1939,1871,4061,4084,7.5,20.4
MT502947.1,cds-YP_009725295.1;,27.273,77,46,3,1375,1175,4126,4202,7.8,20.4
MT502947.1,cds-YP_009725295.1;,27.160,81,42,3,198,434,3019,3084,8.7,18.9
MT502947.1,cds-YP_009725295.1;,35.294,17,11,0,487,537,3112,3128,8.7,16.5
MT502947.1,cds-YP_009724390.1;,31.884,69,43,3,1099,905,782,850,0.49,24.3
MT502947.1,cds-YP_009724390.1;,36.842,19,12,0,1176,1232,896,914,1.8,22.3
MT502947.1,cds-YP_009724397.2;,35.714,28,12,2,2583,2654,277,302,4.9,20.8
MT502949.1,cds-YP_009724389.1;,100.000,934,0,0,182,2983,1,934,0.0,1960
MT502949.1,cds-YP_009724389.1;,37.778,45,24,2,2636,2764,1247,1289,1.3,22.7
MT502949.1,cds-YP_009724389.1;,60.000,15,6,0,1316,1360,1733,1747,1.9,22.3
MT502949.1,cds-YP_009725295.1;,100.000,64,0,0,3,194,4342,4405,7.63e-37,141
MT502949.1,cds-YP_009725295.1;,29.508,61,24,2,863,1039,2560,2603,1.6,22.7
MT502949.1,cds-YP_009725295.1;,25.581,43,32,0,2552,2680,331,373,1.9,22.3
MT502949.1,cds-YP_009725295.1;,30.000,50,29,1,164,313,2409,2452,2.3,21.9
MT502949.1,cds-YP_009725295.1;,23.404,47,34,1,791,925,3001,3047,5.8,20.8
MT502949.1,cds-YP_009725295.1;,37.500,24,14,1,1929,1861,4061,4084,7.5,20.4
MT502949.1,cds-YP_009725295.1;,27.273,77,46,3,1365,1165,4126,4202,7.7,20.4
MT502949.1,cds-YP_009725295.1;,27.160,81,42,3,188,424,3019,3084,9.6,18.9
MT502949.1,cds-YP_009725295.1;,35.294,17,11,0,477,527,3112,3128,9.6,16.2
MT502949.1,cds-YP_009724390.1;,31.884,69,43,3,1089,895,782,850,0.49,24.3
MT502949.1,cds-YP_009724390.1;,36.842,19,12,0,1166,1222,896,914,1.8,22.3
MT502949.1,cds-YP_009724397.2;,35.714,28,12,2,2573,2644,277,302,4.9,20.8
MT502951.1,cds-YP_009724389.1;,100.000,934,0,0,167,2968,1,934,0.0,1960
MT502951.1,cds-YP_009724389.1;,37.778,45,24,2,2621,2749,1247,1289,1.3,22.7
MT502951.1,cds-YP_009724389.1;,60.000,15,6,0,1301,1345,1733,1747,1.9,22.3
MT502951.1,cds-YP_009725295.1;,100.000,59,0,0,3,179,4347,4405,1.51e-33,130
MT502951.1,cds-YP_009725295.1;,29.508,61,24,2,848,1024,2560,2603,1.6,22.7
MT502951.1,cds-YP_009725295.1;,25.581,43,32,0,2537,2665,331,373,1.9,22.3
MT502951.1,cds-YP_009725295.1;,30.000,50,29,1,149,298,2409,2452,2.3,21.9
MT502951.1,cds-YP_009725295.1;,23.404,47,34,1,776,910,3001,3047,5.7,20.8
MT502951.1,cds-YP_009725295.1;,37.500,24,14,1,1914,1846,4061,4084,7.4,20.4
MT502951.1,cds-YP_009725295.1;,27.273,77,46,3,1350,1150,4126,4202,7.7,20.4
MT502951.1,cds-YP_009725295.1;,27.160,81,42,3,173,409,3019,3084,8.7,18.9
MT502951.1,cds-YP_009725295.1;,35.294,17,11,0,462,512,3112,3128,8.7,16.5
MT502951.1,cds-YP_009724390.1;,31.884,69,43,3,1074,880,782,850,0.48,24.3
MT502951.1,cds-YP_009724390.1;,36.842,19,12,0,1151,1207,896,914,1.8,22.3
MT502951.1,cds-YP_009724397.2;,35.714,28,12,2,2558,2629,277,302,4.9,20.8
MT502953.1,cds-YP_009724389.1;,100.000,934,0,0,213,3014,1,934,0.0,1960
MT502953.1,cds-YP_009724389.1;,37.778,45,24,2,2667,2795,1247,1289,1.3,22.7
MT502953.1,cds-YP_009724389.1;,60.000,15,6,0,1347,1391,1733,1747,2.0,22.3
MT502953.1,cds-YP_009725295.1;,100.000,75,0,0,1,225,4331,4405,3.17e-45,168
MT502953.1,cds-YP_009725295.1;,29.508,61,24,2,894,1070,2560,2603,1.6,22.7
MT502953.1,cds-YP_009725295.1;,25.581,43,32,0,2583,2711,331,373,1.9,22.3
MT502953.1,cds-YP_009725295.1;,30.000,50,29,1,195,344,2409,2452,2.3,21.9
MT502953.1,cds-YP_009725295.1;,23.404,47,34,1,822,956,3001,3047,5.8,20.8
MT502953.1,cds-YP_009725295.1;,37.500,24,14,1,1960,1892,4061,4084,7.6,20.4
MT502953.1,cds-YP_009725295.1;,27.273,77,46,3,1396,1196,4126,4202,7.8,20.4
MT502953.1,cds-YP_009724390.1;,31.884,69,43,3,1120,926,782,850,0.49,24.3
MT502953.1,cds-YP_009724390.1;,36.842,19,12,0,1197,1253,896,914,1.8,22.3
MT502953.1,cds-YP_009724397.2;,35.714,28,12,2,2604,2675,277,302,5.0,20.8
MT502954.1,cds-YP_009724389.1;,100.000,934,0,0,213,3014,1,934,0.0,1960
MT502954.1,cds-YP_009724389.1;,37.778,45,24,2,2667,2795,1247,1289,1.3,22.7
MT502954.1,cds-YP_009724389.1;,60.000,15,6,0,1347,1391,1733,1747,2.0,22.3
MT502954.1,cds-YP_009725295.1;,100.000,75,0,0,1,225,4331,4405,3.17e-45,168
MT502954.1,cds-YP_009725295.1;,29.508,61,24,2,894,1070,2560,2603,1.6,22.7
MT502954.1,cds-YP_009725295.1;,25.581,43,32,0,2583,2711,331,373,1.9,22.3
MT502954.1,cds-YP_009725295.1;,30.000,50,29,1,195,344,2409,2452,2.3,21.9
MT502954.1,cds-YP_009725295.1;,23.404,47,34,1,822,956,3001,3047,5.8,20.8
MT502954.1,cds-YP_009725295.1;,37.500,24,14,1,1960,1892,4061,4084,7.6,20.4
MT502954.1,cds-YP_009725295.1;,27.273,77,46,3,1396,1196,4126,4202,7.8,20.4
MT502954.1,cds-YP_009724390.1;,31.884,69,43,3,1120,926,782,850,0.49,24.3
MT502954.1,cds-YP_009724390.1;,36.842,19,12,0,1197,1253,896,914,1.8,22.3
MT502954.1,cds-YP_009724397.2;,35.714,28,12,2,2604,2675,277,302,5.0,20.8
MT502957.1,cds-YP_009724389.1;,100.000,934,0,0,213,3014,1,934,0.0,1960
MT502957.1,cds-YP_009724389.1;,37.778,45,24,2,2667,2795,1247,1289,1.3,22.7
MT502957.1,cds-YP_009724389.1;,60.000,15,6,0,1347,1391,1733,1747,2.0,22.3
MT502957.1,cds-YP_009725295.1;,100.000,75,0,0,1,225,4331,4405,3.17e-45,168
MT502957.1,cds-YP_009725295.1;,29.508,61,24,2,894,1070,2560,2603,1.6,22.7
MT502957.1,cds-YP_009725295.1;,25.581,43,32,0,2583,2711,331,373,1.9,22.3
MT502957.1,cds-YP_009725295.1;,30.000,50,29,1,195,344,2409,2452,2.3,21.9
MT502957.1,cds-YP_009725295.1;,23.404,47,34,1,822,956,3001,3047,5.8,20.8
MT502957.1,cds-YP_009725295.1;,37.500,24,14,1,1960,1892,4061,4084,7.6,20.4
MT502957.1,cds-YP_009725295.1;,27.273,77,46,3,1396,1196,4126,4202,7.8,20.4
MT502957.1,cds-YP_009724390.1;,31.884,69,43,3,1120,926,782,850,0.49,24.3
MT502957.1,cds-YP_009724390.1;,36.842,19,12,0,1197,1253,896,914,1.8,22.3
MT502957.1,cds-YP_009724397.2;,35.714,28,12,2,2604,2675,277,302,5.0,20.8
MT502958.1,cds-YP_009724389.1;,100.000,934,0,0,192,2993,1,934,0.0,1960
MT502958.1,cds-YP_009724389.1;,37.778,45,24,2,2646,2774,1247,1289,1.3,22.7
MT502958.1,cds-YP_009724389.1;,60.000,15,6,0,1326,1370,1733,1747,1.9,22.3
MT502958.1,cds-YP_009725295.1;,100.000,68,0,0,1,204,4338,4405,1.28e-39,150
MT502958.1,cds-YP_009725295.1;,29.508,61,24,2,873,1049,2560,2603,1.6,22.7
MT502958.1,cds-YP_009725295.1;,25.581,43,32,0,2562,2690,331,373,1.9,22.3
MT502958.1,cds-YP_009725295.1;,30.000,50,29,1,174,323,2409,2452,2.3,21.9
MT502958.1,cds-YP_009725295.1;,23.404,47,34,1,801,935,3001,3047,5.8,20.8
MT502958.1,cds-YP_009725295.1;,37.500,24,14,1,1939,1871,4061,4084,7.5,20.4
MT502958.1,cds-YP_009725295.1;,27.273,77,46,3,1375,1175,4126,4202,7.8,20.4
MT502958.1,cds-YP_009725295.1;,27.160,81,42,3,198,434,3019,3084,8.7,18.9
MT502958.1,cds-YP_009725295.1;,35.294,17,11,0,487,537,3112,3128,8.7,16.5
MT502958.1,cds-YP_009724390.1;,31.884,69,43,3,1099,905,782,850,0.49,24.3
MT502958.1,cds-YP_009724390.1;,36.842,19,12,0,1176,1232,896,914,1.8,22.3
MT502958.1,cds-YP_009724397.2;,35.714,28,12,2,2583,2654,277,302,4.9,20.8
MT502960.1,cds-YP_009724389.1;,100.000,933,0,0,213,3011,1,933,0.0,1957
MT502960.1,cds-YP_009724389.1;,37.778,45,24,2,2667,2795,1247,1289,1.3,22.7
MT502960.1,cds-YP_009724389.1;,60.000,15,6,0,1347,1391,1733,1747,2.0,22.3
MT502960.1,cds-YP_009725295.1;,100.000,75,0,0,1,225,4331,4405,3.17e-45,168
MT502960.1,cds-YP_009725295.1;,29.508,61,24,2,894,1070,2560,2603,1.6,22.7
MT502960.1,cds-YP_009725295.1;,25.581,43,32,0,2583,2711,331,373,1.9,22.3
MT502960.1,cds-YP_009725295.1;,30.000,50,29,1,195,344,2409,2452,2.3,21.9
MT502960.1,cds-YP_009725295.1;,23.404,47,34,1,822,956,3001,3047,6.0,20.8
MT502960.1,cds-YP_009725295.1;,37.500,24,14,1,1960,1892,4061,4084,7.6,20.4
MT502960.1,cds-YP_009725295.1;,27.273,77,46,3,1396,1196,4126,4202,7.8,20.4
MT502960.1,cds-YP_009724390.1;,31.884,69,43,3,1120,926,782,850,0.49,24.3
MT502960.1,cds-YP_009724390.1;,36.842,19,12,0,1197,1253,896,914,1.8,22.3
MT502960.1,cds-YP_009724397.2;,35.714,28,12,2,2604,2675,277,302,5.0,20.8
MT502963.1,cds-YP_009724389.1;,100.000,933,0,0,213,3011,1,933,0.0,1957
MT502963.1,cds-YP_009724389.1;,37.778,45,24,2,2667,2795,1247,1289,1.3,22.7
MT502963.1,cds-YP_009724389.1;,60.000,15,6,0,1347,1391,1733,1747,2.0,22.3
MT502963.1,cds-YP_009725295.1;,100.000,75,0,0,1,225,4331,4405,3.17e-45,168
MT502963.1,cds-YP_009725295.1;,29.508,61,24,2,894,1070,2560,2603,1.6,22.7
MT502963.1,cds-YP_009725295.1;,25.581,43,32,0,2583,2711,331,373,1.9,22.3
MT502963.1,cds-YP_009725295.1;,30.000,50,29,1,195,344,2409,2452,2.3,21.9
MT502963.1,cds-YP_009725295.1;,23.404,47,34,1,822,956,3001,3047,6.0,20.8
MT502963.1,cds-YP_009725295.1;,37.500,24,14,1,1960,1892,4061,4084,7.6,20.4
MT502963.1,cds-YP_009725295.1;,27.273,77,46,3,1396,1196,4126,4202,7.8,20.4
MT502963.1,cds-YP_009724390.1;,31.884,69,43,3,1120,926,782,850,0.49,24.3
MT502963.1,cds-YP_009724390.1;,36.842,19,12,0,1197,1253,896,914,1.8,22.3
MT502963.1,cds-YP_009724397.2;,35.714,28,12,2,2604,2675,277,302,5.0,20.8
MT502965.1,cds-YP_009724389.1;,99.894,941,1,0,214,3036,1,941,0.0,1972
MT502965.1,cds-YP_009724389.1;,37.778,45,24,2,2668,2796,1247,1289,1.3,22.7
MT502965.1,cds-YP_009724389.1;,60.000,15,6,0,1348,1392,1733,1747,2.0,22.3
MT502965.1,cds-YP_009725295.1;,100.000,75,0,0,2,226,4331,4405,3.26e-45,168
MT502965.1,cds-YP_009725295.1;,29.508,61,24,2,895,1071,2560,2603,1.6,22.7
MT502965.1,cds-YP_009725295.1;,25.581,43,32,0,2584,2712,331,373,2.1,22.3
MT502965.1,cds-YP_009725295.1;,30.000,50,29,1,196,345,2409,2452,2.5,21.9
MT502965.1,cds-YP_009725295.1;,23.404,47,34,1,823,957,3001,3047,5.9,20.8
MT502965.1,cds-YP_009725295.1;,37.500,24,14,1,1961,1893,4061,4084,7.6,20.4
MT502965.1,cds-YP_009725295.1;,27.273,77,46,3,1397,1197,4126,4202,7.9,20.4
MT502965.1,cds-YP_009724390.1;,30.435,92,57,4,1181,927,759,850,0.26,25.0
MT502965.1,cds-YP_009724390.1;,36.842,19,12,0,1198,1254,896,914,1.8,22.3
MT502965.1,cds-YP_009724397.2;,35.714,28,12,2,2605,2676,277,302,4.9,20.8
MT502970.1,cds-YP_009724389.1;,100.000,934,0,0,210,3011,1,934,0.0,1960
MT502970.1,cds-YP_009724389.1;,37.778,45,24,2,2664,2792,1247,1289,1.3,22.7
MT502970.1,cds-YP_009724389.1;,60.000,15,6,0,1344,1388,1733,1747,2.0,22.3
MT502970.1,cds-YP_009725295.1;,100.000,74,0,0,1,222,4332,4405,2.08e-44,166
MT502970.1,cds-YP_009725295.1;,29.508,61,24,2,891,1067,2560,2603,1.6,22.7
MT502970.1,cds-YP_009725295.1;,25.581,43,32,0,2580,2708,331,373,1.9,22.3
MT502970.1,cds-YP_009725295.1;,30.000,50,29,1,192,341,2409,2452,2.3,21.9
MT502970.1,cds-YP_009725295.1;,23.404,47,34,1,819,953,3001,3047,5.8,20.8
MT502970.1,cds-YP_009725295.1;,37.500,24,14,1,1957,1889,4061,4084,7.5,20.4
MT502970.1,cds-YP_009725295.1;,27.273,77,46,3,1393,1193,4126,4202,7.8,20.4
MT502970.1,cds-YP_009725295.1;,27.160,81,42,3,216,452,3019,3084,9.2,18.9
MT502970.1,cds-YP_009725295.1;,35.294,17,11,0,505,555,3112,3128,9.2,16.5
MT502970.1,cds-YP_009724390.1;,31.884,69,43,3,1117,923,782,850,0.49,24.3
MT502970.1,cds-YP_009724390.1;,36.842,19,12,0,1194,1250,896,914,1.8,22.3
MT502970.1,cds-YP_009724397.2;,35.714,28,12,2,2601,2672,277,302,5.0,20.8
MT502971.1,cds-YP_009724389.1;,100.000,934,0,0,213,3014,1,934,0.0,1960
MT502971.1,cds-YP_009724389.1;,37.778,45,24,2,2667,2795,1247,1289,1.3,22.7
MT502971.1,cds-YP_009724389.1;,60.000,15,6,0,1347,1391,1733,1747,2.0,22.3
MT502971.1,cds-YP_009725295.1;,100.000,75,0,0,1,225,4331,4405,3.17e-45,168
MT502971.1,cds-YP_009725295.1;,29.508,61,24,2,894,1070,2560,2603,1.6,22.7
MT502971.1,cds-YP_009725295.1;,25.581,43,32,0,2583,2711,331,373,1.9,22.3
MT502971.1,cds-YP_009725295.1;,30.000,50,29,1,195,344,2409,2452,2.3,21.9
MT502971.1,cds-YP_009725295.1;,23.404,47,34,1,822,956,3001,3047,5.8,20.8
MT502971.1,cds-YP_009725295.1;,37.500,24,14,1,1960,1892,4061,4084,7.6,20.4
